,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,X1,isotopes,adduct,pcgroup,mtab_alm_UW_072718_04.mzML,mtab_alm_UW_072718_08.mzML,mtab_alm_UW_072718_81.mzML,mtab_alm_UW_072718_55.mzML,mtab_alm_UW_072718_59.mzML,mtab_alm_UW_072718_89.mzML,mtab_alm_UW_072718_106.mzML,mtab_alm_UW_072718_124.mzML,mtab_alm_UW_072718_158.mzML,mtab_alm_UW_072718_160.mzML,mtab_alm_UW_072718_161.mzML,mtab_alm_UW_072718_162.mzML
1231,299.8634,299.8632,299.8635,238.9181,237.2032,240.5257,10,10,,,163,21.596579380173807,21.746858176355374,20.817710991214938,15.418744460321793,10.474670016950588,11.587485759598858,12.313197131194144,11.486335980708922,11.955160873990582,11.448196897953586,12.112970866903524,12.842124681037427
1232,299.9193,299.9188,299.9196,558.9207,521.186,598.9323,933,144,,,1149,20.47792357291342,19.93315716709479,20.77084980042024,19.50012982416234,20.11071830818682,20.519112295627867,20.979455503670387,20.986168504398954,20.253028258954657,21.098241808411938,19.77071967952142,19.131384303906476
1233,299.9441,299.944,299.9444,294.4093,293.3317,294.8822,27,27,,,8,0.0,0.0,0.0,18.09887815335358,19.162393190579614,18.505091971108186,18.455374356888807,18.76934862455864,18.480219705249823,20.591670797238883,18.726404383952296,19.01909797332449
1234,300.0399,300.0394,300.0403,37.9422,35.2124,40.9457,113,112,,,668,0.0,0.0,0.0,20.188505380348307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,300.1246,300.1243,300.1249,486.3948,485.7708,487.1031,144,144,,,181,18.469884063072495,18.402824915467853,18.596316750129226,18.44699340039366,18.33644051438877,18.302520920441182,18.303201655869668,18.389841109014206,18.658290290578314,20.62516042789483,18.704628291444607,18.7532996731225
1236,300.7378,300.7376,300.7379,3.9676,2.3296,5.0287,60,60,,,40,18.59103966410302,18.085299763035835,17.060357473594735,18.690574175316677,18.93735196153878,16.859916669273744,16.05869163068644,16.460455440029158,17.191504318801577,15.725595187590402,17.095793220837393,16.828757402884285
1237,300.8321,300.8316,300.8324,1.6221,1.0295,1.6968,13,13,,,40,16.971019654326003,15.501691725632384,17.180183665001763,17.624167006441287,16.29666985320271,17.16055931908598,16.935844217369535,16.783790442662667,16.018654124281564,18.384415795237423,14.677204650304239,17.025448061624715
1238,300.9027,300.9025,300.9031,29.7065,21.9536,30.7486,119,119,,,4,12.7844033430654,0.0,17.796132183823723,19.277150952848263,11.81327268987053,14.078923650091332,16.847677781029084,13.243388046396527,0.0,13.891070495109666,15.428372912924178,15.660574140743357
1239,300.9102,300.9101,300.9107,29.2586,28.2674,29.8621,9,9,,,367,0.0,0.0,0.0,19.351658338099675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,301.0569,301.0567,301.057,217.1195,215.8427,219.5821,36,36,,,996,0.0,0.0,0.0,19.083633446751517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,301.0569,301.0568,301.0571,173.6186,172.7155,179.0188,23,23,,,228,0.0,0.0,0.0,16.16411427397689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,301.0722,301.072,301.0724,392.9594,392.1523,393.6314,70,70,,,1000,0.0,0.0,0.0,18.528097230264024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,301.1449,301.1447,301.1451,350.3659,350.1642,351.1879,23,23,,,74,0.0,0.0,0.0,17.82210310769419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,301.1661,301.1659,301.1663,304.1536,302.2176,304.8135,73,73,,,1063,0.0,0.0,0.0,18.03841605770307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,301.1661,301.166,301.1663,401.0309,400.3652,401.7319,22,22,,,95,0.0,0.0,0.0,17.553534010927148,19.160670245943585,17.861582455813533,17.832441562657035,18.40510606116782,18.195313178605595,20.442096214893333,18.48934930932347,18.829578732665276
1246,301.2025,301.2024,301.2026,400.5384,400.0727,401.1678,9,9,,,95,0.0,0.0,0.0,16.23762169518615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,301.7426,301.7425,301.7426,308.4727,271.4694,358.4937,55,10,,,261,17.521764216050556,14.684520545780574,17.725470433028875,18.26729191764494,18.415040987682076,19.48034130530046,19.400456622929152,19.081733536473802,19.495172761918962,17.38337691067124,19.56942966535952,19.240598486237086
1248,301.7426,301.7424,301.7426,129.2841,109.1922,153.4747,43,12,,,1081,0.0,15.062567994187802,17.790494366454215,18.764252588456245,18.630626940737105,18.914116824266376,19.29752867202583,19.04890403261284,18.98012432625001,16.584269342185433,19.11069833313662,19.189295841449958
1249,301.7426,301.7422,301.7427,218.3264,159.9487,263.4404,70,10,,,997,17.069845754704165,13.686962975585862,18.339159550212297,18.147461705218227,18.359689328348356,19.172132749784986,19.492195498410876,19.531806958496766,19.438393533588815,16.557101396434167,19.168802962193464,19.280148600586728
1250,302.0522,302.0518,302.0524,90.3841,76.5693,98.6662,107,107,,,1177,0.0,0.0,0.0,19.410653876077415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,302.8472,302.847,302.8474,30.1466,28.101,30.8219,42,42,,,9,12.411205777752789,0.0,0.0,19.09824502510886,0.0,14.927035565640017,0.0,0.0,0.0,0.0,13.152065609214397,0.0
1252,302.8572,302.8562,302.8575,29.827,28.4932,30.7328,31,31,,,368,10.683530091895271,0.0,0.0,16.76146186826162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.214942773949673
1253,303.0726,303.0725,303.0728,196.6366,194.9512,199.1663,21,21,,,240,0.0,0.0,0.0,18.061454427154217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,304.1518,304.1517,304.1519,143.8456,133.2968,151.1597,10,10,,,967,0.0,0.0,0.0,17.71948731576962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,304.9145,304.914,304.9154,26.8964,21.4014,28.0034,145,145,[81][M]-,[M-2H+Na]- 283.941,3,0.0,10.807297032585062,19.62740190543958,25.900819868340967,19.43386662522395,20.730696104777323,19.94304186507314,19.113844006561987,20.11545086118811,21.453403516906523,18.763300699078584,18.368638584618417
1256,305.0705,305.0702,305.0706,262.1154,258.9853,263.942,90,90,,,640,0.0,0.0,0.0,18.202327376147785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,305.1511,305.1497,305.1512,334.3114,308.3473,335.274,35,34,,,574,0.0,0.0,0.0,18.067514467613208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,305.736,305.7359,305.7361,313.6541,272.0021,389.8731,87,12,,,973,17.564096451847,15.987755814746611,17.911200452622797,17.969794396744092,17.899933231959107,19.519640575475933,19.527786658184823,19.270470906552564,19.792566991769007,17.610623150761928,19.640394200213898,19.556704256813916
1259,305.736,305.7351,305.7361,227.4052,161.2789,270.4478,90,14,,,1118,16.76692144426277,16.290387735771972,18.21522630096115,18.161603641189412,18.699104252777317,19.219304263765604,19.13226817431209,19.475957257107755,18.920078429557055,21.418552160709694,18.63420114658429,19.48098680346341
1260,305.9159,305.9157,305.9161,222.1917,220.3866,225.9083,98,98,,,67,0.0,0.0,0.0,19.03920446230116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,305.9178,305.9176,305.9183,26.8964,24.4379,28.0034,138,137,[81][M+1]-,,3,0.0,0.0,0.0,21.759783308534765,14.871779286152485,16.500101040556626,15.592782242238888,13.513642005610183,15.287606507307068,15.377491336570213,13.896786813009845,14.151826126257994
1262,305.9212,305.9207,305.9216,57.447,51.7201,59.7599,34,33,,,6,0.0,0.0,0.0,11.837422251961378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,306.7345,306.7343,306.7346,130.4386,92.6269,158.744,93,23,,,1082,17.488561445364514,16.10628590570419,18.638075302295814,18.523552136047655,18.715554237144993,19.505901268418945,19.19073075268516,19.22241302545659,19.35652981037411,18.999966652599003,19.485792024418405,19.3881734526786
1264,306.7345,306.734,306.7346,201.2254,160.5332,291.4883,127,16,,,1143,17.697977479799295,16.731321701299247,19.021923798947345,17.704981883947568,18.776358289673333,19.574473285190358,19.21782276583216,19.40403383072723,19.716501719909513,19.565455414757444,19.304544120726952,19.522168112309814
1265,306.7727,306.7723,306.773,2.101,1.5984,3.1046,160,160,,,40,21.72333674446886,21.893317854137575,20.923746141989188,21.227042273012156,21.23055854329482,20.325978862266034,20.241884604805932,20.226614508427126,20.03058797965628,21.974645669107588,20.017584013193293,20.041295636907037
1266,306.8591,306.8588,306.8594,29.6572,27.5996,30.505,59,59,,,369,0.0,0.0,10.56253926793416,18.18941408446644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,306.9105,306.9101,306.9108,26.8964,24.4379,27.9923,137,137,[81][M+2]-,,3,0.0,0.0,0.0,19.526864016126407,14.141898295523118,15.742230512150563,14.238416126591899,15.611117593397813,15.623509528312447,15.290485806920612,0.0,0.0
1268,306.9193,306.9187,306.9197,29.0671,21.9536,30.6443,81,81,,,342,19.277546956985724,18.604246193515504,18.389757970360442,21.890355685648792,23.20702824349377,23.494210719311972,23.338535418155207,23.364657456167347,23.27695217211896,24.628683071133707,22.77958198850938,22.56908739037915
1269,307.1192,307.1191,307.1193,415.7812,415.164,416.3967,20,20,,,239,0.0,0.0,0.0,16.944822792339227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,307.1587,307.1587,307.1588,566.309,564.2514,580.6208,12,12,,,1172,0.0,0.0,0.0,15.095301561153805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,307.8512,307.851,307.8517,403.9433,402.9081,404.583,72,72,,,26,0.0,0.0,0.0,16.177389548398903,13.359103573603337,17.771959242932752,15.704603140389276,14.19453833978284,17.158546631327628,15.63365914726563,14.669678097966033,11.500374692202318
1272,307.8562,307.8557,307.8566,1.0534,1.0224,21.1145,37,36,,,40,17.724449035818832,19.590009708348067,17.953219155307494,18.52430530502603,17.64186988137897,18.17409320886032,18.05160229613976,17.977241526973156,17.8142891702401,20.657741998245513,18.958577142735464,18.572612051005404
1273,307.9071,307.9068,307.9074,27.458,25.7044,28.0268,25,25,[81][M+3]-,,3,0.0,0.0,0.0,0.0,15.485489119643114,16.182797863539975,15.687418527727655,14.671732168722833,15.68224589191826,16.36591804647971,15.712598138859724,14.732061847371872
1274,307.9104,307.9101,307.9109,26.8944,25.0782,28.0873,9,9,,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.635457007053168,0.0,0.0
1275,307.9129,307.9128,307.9131,221.8868,220.3866,224.867,53,53,,,67,0.0,0.0,0.0,18.368232058141626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,308.0992,308.0986,308.0996,37.2901,34.701,39.0543,137,137,,,550,0.0,0.0,0.0,20.607331316802615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,308.7696,308.7694,308.77,2.1056,1.5984,3.1046,159,159,,,40,21.583303610577747,20.371257672970764,20.853318584227548,21.1054326472608,21.10026670262063,20.166161639640496,20.07349148897999,20.06537559520505,19.86369815355822,21.88258640333481,19.8441026392186,19.861907390489947
1278,308.7923,308.792,308.7935,31.0448,29.1866,38.2112,18,18,,,9,0.0,0.0,0.0,15.606529953836855,0.0,0.0,0.0,23.125179706663438,23.49054303551624,0.0,0.0,21.42168329947441
1279,308.864,308.8637,308.8645,1.6259,0.9861,2.2223,160,160,,,40,21.295480789264687,21.739138231024324,20.946610672411968,20.612924239296582,20.578744978761648,20.2336253715447,20.046227453327628,19.896153946744125,20.07697724332535,22.142038239723224,20.100270420795965,20.17004114587357
1280,308.9073,308.9072,308.9076,26.8964,24.4379,28.0034,137,137,[82][M]-,,3,0.0,0.0,0.0,21.30459110091434,12.812273541589443,15.086163973416692,13.714679252482226,14.308748986767982,0.0,15.306875468513258,14.66545943219183,13.398252619521706
1281,308.9166,308.9164,308.9168,29.7993,27.66,30.7667,33,33,,,4,17.762746101952807,0.0,0.0,19.915985367012063,21.525733123305464,21.820873571599783,21.651274000600676,21.728331870918716,21.59526352037916,22.949490882196372,21.125719941942133,20.89041582031653
1282,308.936,308.9357,308.9365,26.3087,24.4379,27.4702,106,106,,,62,0.0,0.0,0.0,18.194147040772567,10.374743040337199,0.0,15.048105517200089,12.040412015720714,18.202251467889386,19.24511819250996,17.653873164800498,17.563673860262494
1283,309.0457,309.0455,309.0461,204.4138,202.5189,209.9039,102,102,,,744,0.0,0.0,0.0,18.623521190151468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,309.1196,309.1194,309.12,242.8142,238.5185,243.7214,20,20,,,34,0.0,0.0,0.0,0.0,10.225024216856145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,309.8483,309.8481,309.8487,403.9164,402.9081,404.583,72,72,,,1060,0.0,0.0,0.0,15.0880136880678,11.64084455079068,17.652377582913708,13.529495935511473,11.719367494708788,16.9518427208517,14.92093321463966,13.406334382795727,0.0
1286,309.9081,309.908,309.9083,152.9693,152.7061,161.4934,15,15,,,714,0.0,0.0,0.0,17.5013777282898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,309.9107,309.9106,309.9108,26.9679,25.638,27.5073,22,22,[82][M+1]-,,3,0.0,0.0,0.0,16.85121376439177,0.0,0.0,10.220806117540578,10.220714831266951,0.0,11.776517195061894,0.0,0.0
1288,310.1161,310.1159,310.1164,192.3939,190.5732,196.9146,104,104,,,1005,0.0,0.0,0.0,19.46204885521012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,310.7666,310.7662,310.7669,2.0963,1.0378,3.3123,157,157,,,40,19.653063102522225,18.425282575221715,19.023979236608714,19.318048934444416,19.344443537852126,18.17711645304389,18.29387888053364,18.153566998584044,18.08606708839486,19.741557282871604,17.577403060112086,17.813681506569967
1290,310.7896,310.7891,310.7906,31.1114,29.1866,39.117,22,22,,[M+Cl]- 275.829,9,0.0,0.0,0.0,17.50013369967887,21.389100474100125,22.61695929521516,20.713099919453974,22.24833584756149,22.635806040884557,23.509435833432956,22.48730450880365,20.47124719116649
1291,310.8709,310.8708,310.8711,28.5876,27.2834,29.1439,25,25,,,591,0.0,0.0,0.0,17.5685515091522,11.774255618713589,0.0,12.178366612921852,0.0,0.0,0.0,0.0,0.0
1292,310.898,310.8977,310.8982,197.8862,196.776,205.1773,19,19,,,948,21.851704247968925,21.994178804588074,22.026403198212428,15.783308045215284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,310.9315,310.9311,310.9324,29.1908,21.9536,30.2207,142,141,,,4,14.443189130781702,0.0,20.152364416572706,21.875801379793725,18.550361114511556,19.850482348845095,19.27708873684081,18.896362788483138,19.34179901788013,20.554686190251104,18.519293839088512,18.402727435690796
1294,311.1655,311.1651,311.1658,560.7459,558.9763,561.459,70,70,,,178,17.68331262333909,18.246922454639545,18.35455050383977,18.087141031712896,16.56923188782635,17.648000682532548,17.69040333565738,15.335507915886582,0.0,16.361245849388812,16.489129836456655,16.55557942622126
1295,311.202,311.2014,311.2024,551.2665,548.9729,551.9073,157,157,,,1037,19.23546707525527,19.370556077996145,19.660738747812236,19.331797959177706,19.043422266993975,19.61754449863645,19.684318649733243,15.971188859384707,19.92081681804878,21.948665656921143,20.017739843035926,20.058152464542577
1296,311.7714,311.7713,311.7716,127.7584,106.0759,159.3364,67,18,,,265,0.0,14.636096814554493,18.069390276234635,18.640115043828846,18.14081350278966,18.942753804457038,18.854353514964114,18.48919523070804,19.300262406138003,19.397618612722745,19.256668207735647,19.643004045154864
1297,311.7714,311.7707,311.7715,208.909,162.4293,290.6124,89,10,,,760,16.689955983935874,15.875935552687828,18.839413117787604,17.58878253427017,18.306314360094508,19.211600804419522,19.64346475718513,18.639137493166853,19.0994044621874,19.323508967845143,19.3016266630154,18.920488221611553
1298,311.8455,311.8452,311.8458,403.9859,402.9081,404.5732,15,15,,,26,0.0,0.0,0.0,13.757269575967683,0.0,14.692334945219873,13.297608160886595,0.0,15.082103954997462,0.0,0.0,0.0
1299,311.8818,311.8807,311.8822,252.2346,250.5213,253.2831,19,19,,,762,0.0,0.0,0.0,14.962773191676598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,311.9628,311.9626,311.9631,326.6431,325.4715,327.6078,93,93,,,5,0.0,12.228119874020162,12.317998456547175,19.55737642351394,20.503509597769554,20.069187960838544,19.88291848355756,20.140896633663,20.08011191593602,22.173837220486273,20.22481379687291,20.46633115275647
1301,312.7868,312.7866,312.7874,37.9376,30.9455,39.117,9,9,,,669,0.0,0.0,0.0,0.0,19.297390060907144,20.585922239366873,18.675977563258748,20.256139264912328,20.63991616122076,21.53336798362125,20.522718129720467,18.578135763919374
1302,312.8364,312.8362,312.8366,566.1023,540.6763,589.6414,63,12,,,1173,18.420983200047736,17.228592419561817,20.073917580850768,17.655867019811975,17.82797634868478,17.25016624854533,17.893916381872174,17.90616858624354,19.598673737317633,20.305967313454758,19.63751201692663,18.974763891542064
1303,312.8365,312.8362,312.8368,525.6143,504.6707,540.6292,32,10,,,248,16.526066781465367,15.916124050188,19.282221236421254,17.535156662141954,16.131821284837486,18.58988311270725,17.725474338615125,17.06879048503894,19.328682774994736,19.98556625249911,19.358416551695424,18.875524863444394
1304,312.8664,312.8657,312.8669,29.244,27.2834,30.2201,16,16,,,370,0.0,0.0,10.043636748410355,14.69498585714185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,312.876,312.8755,312.8763,29.8213,27.66,30.7667,136,136,,,371,15.143447145643876,0.0,0.0,20.58179823454222,0.0,16.265187099721224,0.0,13.314502044095583,14.733188431890547,0.0,10.705992567445282,0.0
1306,312.8951,312.8948,312.8952,198.0873,196.5651,205.1773,18,18,,,949,21.73062077771691,21.8772452243361,21.931071394784297,15.242201615000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,312.9044,312.904,312.9047,26.8999,24.4379,28.3367,135,135,,[M-2H+K]- 275.963,3,0.0,0.0,0.0,17.619513128749528,0.0,12.778702542836186,0.0,0.0,11.647666433660216,0.0,0.0,0.0
1308,313.239,313.2388,313.2394,475.7752,466.931,489.4078,17,14,,,282,0.0,0.0,0.0,16.42396354020645,0.0,0.0,0.0,0.0,0.0,0.0,10.766776514738714,0.0
1309,313.7682,313.7681,313.7683,126.7282,93.9501,160.4716,77,17,,,263,17.34577478296495,15.725526814994632,18.63974634504965,18.128157968991772,18.22109061446248,18.656563098394184,19.372468070322373,19.903105080379255,19.045663815995738,16.42296957869307,19.08747636905394,18.723053141883952
1310,313.7682,313.768,313.7683,211.8273,165.9618,253.7545,65,9,,,911,17.469245789334167,15.255779530139657,18.856208644090128,16.059096762179113,18.09892976539789,19.090083079228748,20.096214895119743,19.428597937015287,19.12423777249124,15.44876054277358,19.175452726009006,19.213266857948096
1311,313.8563,313.8561,313.8568,25.7892,25.6782,26.8964,9,9,,,62,0.0,0.0,13.740538855131941,14.110773693762141,16.990123919848372,16.84319397442497,16.953028581134188,15.185206423532605,17.749035153699527,17.850764413152806,17.14864753566249,16.535328822820066
1312,313.8788,313.8779,313.8792,252.3207,250.7871,253.2831,15,15,,,762,0.0,0.0,0.0,15.24067311945545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,313.9598,313.9597,313.9602,326.6418,325.4715,327.6078,86,86,,,5,10.186833934279198,0.0,10.442291889417978,18.78564267593159,19.774720788052726,19.350806481869686,19.214366613544794,19.469590905168786,19.39828612450908,21.400061642195823,19.546679687144906,19.735337225636542
1314,314.1977,314.1976,314.198,385.3835,384.5459,386.3727,27,27,,,989,0.0,0.0,0.0,17.852867514748898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,314.7663,314.7652,314.7664,199.4281,154.4985,269.5233,97,16,,,1140,19.21157190341607,18.721449353102592,20.731759087517318,18.03175217346182,19.443115253381183,20.6357332387775,20.310317113368992,20.123073831522106,20.801936030060727,23.161639402597682,20.279439998954516,20.428805968157683
1316,314.7663,314.7662,314.7664,129.0132,90.1526,153.0481,52,9,,,1083,18.99982230705536,18.025364964204016,20.48638660474657,19.646802556413505,19.493754787301672,20.52460143273124,20.082781256030046,19.94228409277404,20.67380122550367,17.75304098052842,20.69445944953576,20.04545371504798
1317,314.873,314.8727,314.8731,29.9108,27.66,30.424,27,27,,,372,0.0,0.0,0.0,18.00637821094516,0.0,0.0,0.0,12.425225886669681,12.263497333994982,0.0,0.0,0.0
1318,314.9521,314.9519,314.9526,57.447,57.2604,59.2012,10,10,[83][M]-,,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,315.1242,315.124,315.1244,320.063,319.2604,320.6418,23,23,,,152,0.0,0.0,0.0,17.114615691193624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,315.1817,315.1816,315.1819,421.6701,421.0441,422.5172,32,32,,,157,0.0,0.0,0.0,18.232197613861953,20.007096639791868,18.633067883612572,18.46865919631164,19.144216413223322,19.09226159624348,21.474939799014383,19.456046802511008,19.613165745625107
1321,315.2545,315.2542,315.2548,499.3304,462.2769,499.9651,63,52,,,793,0.0,0.0,0.0,17.72781619900962,0.0,0.0,0.0,0.0,12.40429487727876,0.0,15.459774763311838,15.056983196940323
1322,315.885,315.8844,315.8855,59.0607,57.1859,62.1412,88,88,,[M+Cl]- 280.916,6,0.0,0.0,0.0,19.01241421892224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,315.9215,315.9211,315.9219,38.9846,36.9459,39.9115,23,23,,,658,0.0,0.0,0.0,12.052264878514933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,315.9501,315.9494,315.9505,57.5758,51.7201,62.6581,38,36,[83][M+1]-,,427,0.0,0.0,0.0,15.062897532180697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,316.7633,316.7619,316.7635,241.9721,206.5336,310.0809,69,9,,,729,16.979416242691272,15.782692324366902,18.255229013552015,16.99792562581789,17.555144031338408,19.03526086195746,18.75182936036216,18.240042359290964,19.856738358144455,20.93385069878552,19.394975186732335,19.891467312013575
1326,316.7633,316.7622,316.7634,166.4257,76.7053,205.8857,74,10,,,783,16.755026045520136,16.471167085886385,18.27320848851985,16.64744196626116,17.57655168236527,18.3465838436037,18.617670888661365,17.744649680049935,18.70683802809797,20.583592278106163,19.18015091991372,18.57014597562882
1327,316.8014,316.8012,316.8019,1.6806,1.2136,2.4405,159,159,,[M+Cl]- 281.841,40,21.381648735265983,21.716659593509714,20.812117689692265,20.767607169491416,20.73741701421253,20.205300100882965,20.03163858737124,20.067715154884556,20.003000989020666,22.02648213545146,19.972733394755362,20.01035277953202
1328,316.888,316.8871,316.8882,29.1734,27.0951,29.9821,98,97,,,373,0.0,0.0,0.0,21.365300863611278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,316.9484,316.9479,316.9486,29.6525,21.9536,30.7486,111,111,[84][M]-,[M-H]- 317.949,4,20.5045990623547,20.33128669934663,20.271812830685906,22.34355397730559,25.405270059774445,25.459484451684048,25.522240888051627,25.498550950183624,25.456145411583567,25.013522374242115,25.522968427768657,25.489004207193144
1330,317.0917,317.0915,317.0918,197.1154,194.9512,204.1878,131,131,,,950,0.0,0.0,0.0,20.61546107487934,0.0,0.0,0.0,12.577367900635464,0.0,0.0,0.0,11.523093100654899
